season,round,name,element_type,team,pred,pred_norm,yhat,value,total_points_nextgw,transfers_in_nextgw,starting,type,player_id,web_name,first_name,second_name,full_name,team_name,jersey_code,probability,captain
2019-20,2,AdriÃÂ¡n_San Miguel del Castillo_526,1,10,0.18583059761146964,0.2072965682936013,0,45,2.0,64235.0,0.0,transfer_budget,526,Adrián,Adrián,San Miguel del Castillo,Adrián San Miguel del Castillo,Liverpool,liverpool,18.58,0.0
2019-20,7,AdriÃÂ¡n_San Miguel del Castillo_526,1,10,0.6470461664791672,0.7426789896735073,1,46,2.0,32847.0,0.0,transfer_budget,526,Adrián,Adrián,San Miguel del Castillo,Adrián San Miguel del Castillo,Liverpool,liverpool,64.7,0.0
2019-20,7,Andrew_Robertson_181,2,10,0.8712326260415935,1.0,1,69,2.0,37689.0,1.0,model_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,87.12,0.0
2019-20,7,Andrew_Robertson_181,2,10,0.8712326260415935,1.0,1,69,2.0,37689.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,87.12,0.0
2019-20,8,Andrew_Robertson_181,2,10,0.8071760363341759,1.0,1,69,8.0,34739.0,1.0,model_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,80.72,0.0
2019-20,8,Andrew_Robertson_181,2,10,0.8071760363341759,1.0,1,69,8.0,34739.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,80.72,0.0
2019-20,9,Andrew_Robertson_181,2,10,0.598887184265612,0.9171599036907392,1,69,2.0,56224.0,1.0,model_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,59.89,0.0
2019-20,9,Andrew_Robertson_181,2,10,0.598887184265612,0.9171599036907392,1,69,2.0,56224.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,59.89,0.0
2019-20,16,Andrew_Robertson_181,2,10,0.7949253503080648,0.8557712070451521,1,71,1.0,41800.0,1.0,model_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,79.49,0.0
2019-20,16,Andrew_Robertson_181,2,10,0.7949253503080648,0.8557712070451521,1,71,1.0,41800.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,79.49,0.0
2019-20,21,Andrew_Robertson_181,2,10,0.6343242182597322,0.735010519420602,1,70,6.0,80176.0,0.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,63.43,0.0
2019-20,22,Andrew_Robertson_181,2,10,0.8196356615967256,0.970300279999374,1,70,6.0,79168.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,81.96,0.0
2019-20,23,Andrew_Robertson_181,2,10,0.7792796109283608,0.9594842427226924,1,70,1.0,103141.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,77.93,0.0
2019-20,24,Andrew_Robertson_181,2,10,0.668378774873584,0.8993487955199022,1,70,6.0,60726.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,66.84,0.0
2019-20,25,Andrew_Robertson_181,2,10,0.7701414330432578,0.8722212382165506,1,70,9.0,29673.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,77.01,0.0
2019-20,26,Andrew_Robertson_181,2,10,0.8452267006341416,0.9210914120716666,1,70,4.0,40181.0,1.0,model_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,84.52,0.0
2019-20,21,Andrew_Robertson_181,2,10,0.6343242182597322,0.735010519420602,1,70,6.0,80176.0,1.0,transfer_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,63.43,0.0
2019-20,21,Andrew_Robertson_181,2,10,0.6343242182597322,0.735010519420602,1,70,6.0,80176.0,1.0,transfer_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,63.43,0.0
2019-20,22,Andrew_Robertson_181,2,10,0.8196356615967256,0.970300279999374,1,70,6.0,79168.0,1.0,transfer_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,81.96,0.0
2019-20,22,Andrew_Robertson_181,2,10,0.8196356615967256,0.970300279999374,1,70,6.0,79168.0,1.0,transfer_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,81.96,0.0
2019-20,23,Andrew_Robertson_181,2,10,0.7792796109283608,0.9594842427226924,1,70,1.0,103141.0,1.0,transfer_dream,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,77.93,0.0
2019-20,27,Andrew_Robertson_181,2,10,0.5374783852281283,0.6225337935218199,1,70,1.0,38017.0,0.0,transfer_budget,181,Robertson,Andrew,Robertson,Andrew Robertson,Liverpool,liverpool,53.75,0.0
2019-20,11,Alisson_Ramses Becker_189,1,10,0.11968868047522264,0.168102879963473,0,59,2.0,27618.0,0.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,11.97,0.0
2019-20,12,Alisson_Ramses Becker_189,1,10,0.5078365659670541,0.6790738323386343,1,59,3.0,93630.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,50.78,0.0
2019-20,12,Alisson_Ramses Becker_189,1,10,0.5078365659670541,0.6790738323386343,1,59,3.0,93630.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,50.78,0.0
2019-20,13,Alisson_Ramses Becker_189,1,10,0.32554740822807204,0.4545589362580774,0,60,-1.0,17958.0,0.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,32.55,0.0
2019-20,19,Alisson_Ramses Becker_189,1,10,0.6744705554461389,1.0,1,60,6.0,38182.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,67.45,0.0
2019-20,19,Alisson_Ramses Becker_189,1,10,0.6744705554461389,1.0,1,60,6.0,38182.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,67.45,0.0
2019-20,22,Alisson_Ramses Becker_189,1,10,0.6388883012093675,0.7563281182081868,1,60,13.0,47256.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.89,0.0
2019-20,22,Alisson_Ramses Becker_189,1,10,0.6388883012093675,0.7563281182081868,1,60,13.0,47256.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.89,0.0
2019-20,23,Alisson_Ramses Becker_189,1,10,0.6372741695664119,0.7846407315401615,1,61,2.0,95778.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.73,0.0
2019-20,23,Alisson_Ramses Becker_189,1,10,0.6372741695664119,0.7846407315401615,1,61,2.0,95778.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.73,0.0
2019-20,24,Alisson_Ramses Becker_189,1,10,0.6980240784868184,0.9392385542909328,1,61,8.0,54389.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,69.8,0.0
2019-20,24,Alisson_Ramses Becker_189,1,10,0.6980240784868184,0.9392385542909328,1,61,8.0,54389.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,69.8,0.0
2019-20,26,Alisson_Ramses Becker_189,1,10,0.7701295116641388,0.8392537515019093,1,61,1.0,23067.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,77.01,0.0
2019-20,26,Alisson_Ramses Becker_189,1,10,0.7701295116641388,0.8392537515019093,1,61,1.0,23067.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,77.01,0.0
2019-20,34,Alisson_Ramses Becker_189,1,10,0.7824029099635961,0.8588995592364294,1,62,2.0,11082.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,78.24,0.0
2019-20,34,Alisson_Ramses Becker_189,1,10,0.7824029099635961,0.8588995592364294,1,62,2.0,11082.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,78.24,0.0
2019-20,37,Alisson_Ramses Becker_189,1,10,0.7386226240200723,0.814941889593167,1,62,2.0,6014.0,1.0,model_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,73.86,0.0
2019-20,37,Alisson_Ramses Becker_189,1,10,0.7386226240200723,0.814941889593167,1,62,2.0,6014.0,1.0,model_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,73.86,0.0
2019-20,21,Alisson_Ramses Becker_189,1,10,0.2789747314786889,0.3232563985211329,0,60,9.0,34793.0,0.0,transfer_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,27.9,0.0
2019-20,23,Alisson_Ramses Becker_189,1,10,0.6372741695664119,0.7846407315401615,1,61,2.0,95778.0,1.0,transfer_budget,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.73,0.0
2019-20,23,Alisson_Ramses Becker_189,1,10,0.6372741695664119,0.7846407315401615,1,61,2.0,95778.0,1.0,transfer_dream,189,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,Liverpool,liverpool,63.73,0.0
2019-20,16,James_Milner_200,3,10,0.4609169065952301,0.4932160079479218,-1,53,2.0,859.0,1.0,model_budget,200,Milner,James,Milner,James Milner,Liverpool,liverpool,46.09,0.0
2019-20,22,Joseph_Gomez_184,2,10,0.8223909135674247,0.9735619996681232,1,52,6.0,69169.0,1.0,model_dream,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,82.24,0.0
2019-20,26,Joseph_Gomez_184,2,10,0.8293586601153629,0.9037991095009046,1,53,1.0,42845.0,1.0,model_dream,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,82.94,0.0
2019-20,33,Joseph_Gomez_184,2,10,0.4760924523097415,0.5931206573211794,0,53,1.0,19932.0,0.0,model_budget,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,47.61,0.0
2019-20,34,Joseph_Gomez_184,2,10,0.7865837790116081,0.8634891978188445,1,53,1.0,16482.0,1.0,model_dream,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,78.66,0.0
2019-20,36,Joseph_Gomez_184,2,10,0.6212674106826152,0.8402774775141987,1,53,0.0,4137.0,1.0,model_budget,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,62.13,0.0
2019-20,36,Joseph_Gomez_184,2,10,0.6212674106826152,0.8402774775141987,1,53,0.0,4137.0,1.0,model_dream,184,Gomez,Joseph,Gomez,Joseph Gomez,Liverpool,liverpool,62.13,0.0
2019-20,34,Alex_Oxlade-Chamberlain_193,3,10,0.4530121982097626,0.5055949091911316,-1,61,1.0,888.0,0.0,transfer_budget,193,Chamberlain,Alex,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Liverpool,liverpool,45.3,0.0
2019-20,2,John_McGinn_31,3,2,0.6394046545028687,0.6850361227989197,1,56,6.0,44518.0,1.0,model_budget,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,63.94,0.0
2019-20,12,John_McGinn_31,3,2,0.5294286608695984,0.609574556350708,-1,58,3.0,89277.0,0.0,model_dream,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,52.94,0.0
2019-20,7,John_McGinn_31,3,2,0.5890036821365356,0.6571154594421387,0,57,1.0,230374.0,1.0,transfer_budget,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,58.9,0.0
2019-20,7,John_McGinn_31,3,2,0.5890036821365356,0.6571154594421387,0,57,1.0,230374.0,1.0,transfer_dream,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,58.9,0.0
2019-20,8,John_McGinn_31,3,2,0.4231812357902527,0.5231946706771851,-1,58,2.0,148217.0,1.0,transfer_budget,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,42.32,0.0
2019-20,8,John_McGinn_31,3,2,0.4231812357902527,0.5231946706771851,-1,58,2.0,148217.0,1.0,transfer_dream,31,McGinn,John,McGinn,John McGinn,Aston Villa,astonvilla,42.32,0.0
2019-20,2,Douglas Luiz_Soares de Paulo_470,3,2,0.4425804615020752,0.4741654694080353,-1,45,3.0,129253.0,0.0,model_budget,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,44.26,0.0
2019-20,9,Douglas Luiz_Soares de Paulo_470,3,2,0.2251390665769577,0.2487132251262665,-1,45,2.0,8656.0,0.0,model_budget,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,22.51,0.0
2019-20,17,Douglas Luiz_Soares de Paulo_470,3,2,0.3589366674423218,0.4183254539966583,-1,45,2.0,5402.0,0.0,model_budget,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,35.89,0.0
2019-20,9,Douglas Luiz_Soares de Paulo_470,3,2,0.2251390665769577,0.2487132251262665,-1,45,2.0,8656.0,0.0,transfer_dream,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,22.51,0.0
2019-20,12,Douglas Luiz_Soares de Paulo_470,3,2,0.4035270810127258,0.4646137654781342,-1,45,3.0,26565.0,0.0,transfer_dream,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,40.35,0.0
2019-20,13,Douglas Luiz_Soares de Paulo_470,3,2,0.3120836019515991,0.3514600396156311,-1,45,2.0,16044.0,0.0,transfer_budget,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,31.21,0.0
2019-20,30,Douglas Luiz_Soares de Paulo_470,3,2,0.3181277811527252,0.3828257620334625,-1,44,2.0,120834.0,1.0,transfer_budget,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,31.81,0.0
2019-20,30,Douglas Luiz_Soares de Paulo_470,3,2,0.3181277811527252,0.3828257620334625,-1,44,2.0,120834.0,1.0,transfer_dream,470,Douglas Luiz,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Aston Villa,astonvilla,31.81,0.0
2019-20,3,Tom_Heaton_94,1,2,0.15380431648110274,0.22861459923759506,0,45,3.0,63932.0,0.0,model_budget,94,Heaton,Tom,Heaton,Tom Heaton,Aston Villa,astonvilla,15.38,0.0
2019-20,18,Tom_Heaton_94,1,2,0.2859902954204861,0.4122181200875547,0,45,10.0,5803.0,0.0,model_dream,94,Heaton,Tom,Heaton,Tom Heaton,Aston Villa,astonvilla,28.6,0.0
2019-20,15,Tom_Heaton_94,1,2,0.06517366005812214,0.081576825534347,0,45,1.0,4980.0,0.0,transfer_dream,94,Heaton,Tom,Heaton,Tom Heaton,Aston Villa,astonvilla,6.52,0.0
2019-20,5,Bjorn_Engels_455,2,2,0.7113335588212557,0.7999401477780915,1,45,0.0,33309.0,1.0,model_budget,455,Engels,Bjorn,Engels,Bjorn Engels,Aston Villa,astonvilla,71.13,0.0
2019-20,6,Anwar_El Ghazi_30,3,2,0.42398601770401,0.4670282006263733,-1,55,7.0,4499.0,0.0,model_budget,30,El Ghazi,Anwar,El Ghazi,Anwar El Ghazi,Aston Villa,astonvilla,42.4,0.0
2019-20,7,Anwar_El Ghazi_30,3,2,0.4286570549011231,0.4782265424728394,-1,55,9.0,17035.0,1.0,model_budget,30,El Ghazi,Anwar,El Ghazi,Anwar El Ghazi,Aston Villa,astonvilla,42.87,0.0
2019-20,24,Anwar_El Ghazi_30,3,2,0.4520929753780365,0.5238502621650696,-1,55,1.0,3277.0,1.0,model_budget,30,El Ghazi,Anwar,El Ghazi,Anwar El Ghazi,Aston Villa,astonvilla,45.21,0.0
2019-20,26,Anwar_El Ghazi_30,3,2,0.4291779100894928,0.4866539835929871,-1,55,1.0,2540.0,1.0,model_budget,30,El Ghazi,Anwar,El Ghazi,Anwar El Ghazi,Aston Villa,astonvilla,42.92,0.0
2019-20,33,Anwar_El Ghazi_30,3,2,0.4248044788837433,0.5187540054321289,-1,53,1.0,497.0,0.0,model_budget,30,El Ghazi,Anwar,El Ghazi,Anwar El Ghazi,Aston Villa,astonvilla,42.48,0.0
2019-20,7,Tyrone_Mings_445,2,2,0.13323231597418084,0.15292392868655058,0,46,2.0,6532.0,0.0,model_budget,445,Mings,Tyrone,Mings,Tyrone Mings,Aston Villa,astonvilla,13.32,0.0
2019-20,31,Tyrone_Mings_445,2,2,0.047797175306136745,0.06371468497258485,0,44,1.0,2172.0,0.0,model_dream,445,Mings,Tyrone,Mings,Tyrone Mings,Aston Villa,astonvilla,4.78,0.0
2019-20,32,Tyrone_Mings_445,2,2,0.14938449672128226,0.16877843883002733,0,44,1.0,2207.0,0.0,model_dream,445,Mings,Tyrone,Mings,Tyrone Mings,Aston Villa,astonvilla,14.94,0.0
2019-20,8,Mahmoud Ahmed_Ibrahim Hassan_465,3,2,0.3036732375621796,0.3754425048828125,-1,53,1.0,1442.0,0.0,model_dream,465,Trézéguet,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,astonvilla,30.37,0.0
2019-20,10,Mahmoud Ahmed_Ibrahim Hassan_465,3,2,0.3535541892051697,0.4213225841522217,-1,53,7.0,1779.0,0.0,model_budget,465,Trézéguet,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,astonvilla,35.36,0.0
2019-20,13,Matt_Targett_309,2,2,0.15073669061431502,0.21047229377019985,0,44,7.0,3571.0,0.0,model_budget,309,Targett,Matt,Targett,Matt Targett,Aston Villa,astonvilla,15.07,0.0
2019-20,19,Matt_Targett_309,2,2,0.2004147058255328,0.2971437436478831,0,44,2.0,9244.0,0.0,model_budget,309,Targett,Matt,Targett,Matt Targett,Aston Villa,astonvilla,20.04,0.0
2019-20,37,Matt_Targett_309,2,2,0.14166990268392013,0.15630815309087595,0,43,2.0,6597.0,0.0,transfer_dream,309,Targett,Matt,Targett,Matt Targett,Aston Villa,astonvilla,14.17,0.0
2019-20,17,Jack_Grealish_29,3,2,0.8245114088058472,0.9609330296516418,1,61,8.0,270921.0,1.0,model_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,82.45,0.0
2019-20,17,Jack_Grealish_29,3,2,0.8245114088058472,0.9609330296516418,1,61,8.0,270921.0,1.0,model_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,82.45,0.0
2019-20,18,Jack_Grealish_29,3,2,0.6832379102706909,0.8473148941993713,1,62,6.0,269691.0,1.0,model_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,68.32,0.0
2019-20,19,Jack_Grealish_29,3,2,0.7006244063377379,0.7881901264190674,1,63,1.0,209485.0,1.0,model_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.06,0.0
2019-20,31,Jack_Grealish_29,3,2,0.7012434005737305,0.7979340553283691,1,64,2.0,16271.0,1.0,model_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.12,0.0
2019-20,31,Jack_Grealish_29,3,2,0.7012434005737305,0.7979340553283691,1,64,2.0,16271.0,1.0,model_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.12,0.0
2019-20,37,Jack_Grealish_29,3,2,0.42855262756347656,0.4716476202011109,-1,59,10.0,44008.0,1.0,model_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,42.86,0.0
2019-20,16,Jack_Grealish_29,3,2,0.4186403155326843,0.4479768574237824,-1,60,0.0,162559.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,41.86,0.0
2019-20,16,Jack_Grealish_29,3,2,0.4186403155326843,0.4479768574237824,-1,60,0.0,162559.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,41.86,0.0
2019-20,17,Jack_Grealish_29,3,2,0.8245114088058472,0.9609330296516418,1,61,8.0,270921.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,82.45,0.0
2019-20,17,Jack_Grealish_29,3,2,0.8245114088058472,0.9609330296516418,1,61,8.0,270921.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,82.45,0.0
2019-20,18,Jack_Grealish_29,3,2,0.6832379102706909,0.8473148941993713,1,62,6.0,269691.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,68.32,0.0
2019-20,18,Jack_Grealish_29,3,2,0.6832379102706909,0.8473148941993713,1,62,6.0,269691.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,68.32,0.0
2019-20,19,Jack_Grealish_29,3,2,0.7006244063377379,0.7881901264190674,1,63,1.0,209485.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.06,0.0
2019-20,19,Jack_Grealish_29,3,2,0.7006244063377379,0.7881901264190674,1,63,1.0,209485.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.06,0.0
2019-20,21,Jack_Grealish_29,3,2,0.628982663154602,0.8022572994232178,1,64,1.0,234279.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,62.9,0.0
2019-20,21,Jack_Grealish_29,3,2,0.628982663154602,0.8022572994232178,1,64,1.0,234279.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,62.9,0.0
2019-20,22,Jack_Grealish_29,3,2,0.5444884300231934,0.6554237008094788,-1,64,10.0,171361.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,54.45,0.0
2019-20,22,Jack_Grealish_29,3,2,0.5444884300231934,0.6554237008094788,-1,64,10.0,171361.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,54.45,0.0
2019-20,23,Jack_Grealish_29,3,2,0.7056788206100464,0.7879787683486938,1,65,2.0,294237.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.57,0.0
2019-20,23,Jack_Grealish_29,3,2,0.7056788206100464,0.7879787683486938,1,65,2.0,294237.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,70.57,0.0
2019-20,24,Jack_Grealish_29,3,2,0.63181072473526,0.7320932745933533,1,66,2.0,245532.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,63.18,0.0
2019-20,24,Jack_Grealish_29,3,2,0.63181072473526,0.7320932745933533,1,66,2.0,245532.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,63.18,0.0
2019-20,25,Jack_Grealish_29,3,2,0.7560971975326538,0.8497932553291321,1,67,6.0,65340.0,0.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,75.61,0.0
2019-20,29,Jack_Grealish_29,3,2,0.5838521718978882,0.6928268074989319,-1,65,3.0,646955.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,58.39,0.0
2019-20,29,Jack_Grealish_29,3,2,0.5838521718978882,0.6928268074989319,-1,65,3.0,646955.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,58.39,0.0
2019-20,30,Jack_Grealish_29,3,2,0.6403105854988098,0.7705312371253967,1,64,1.0,646955.0,1.0,transfer_budget,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,64.03,0.0
2019-20,30,Jack_Grealish_29,3,2,0.6403105854988098,0.7705312371253967,1,64,1.0,646955.0,1.0,transfer_dream,29,Grealish,Jack,Grealish,Jack Grealish,Aston Villa,astonvilla,64.03,0.0
2019-20,20,Ezri_Konsa Ngoyo_452,2,2,0.07702393108052821,0.09658438027727673,0,43,2.0,220.0,0.0,model_budget,452,Konsa,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Aston Villa,astonvilla,7.7,0.0
2019-20,24,Ezri_Konsa Ngoyo_452,2,2,0.10839555626408563,0.14585354387450952,0,43,0.0,1150.0,0.0,model_dream,452,Konsa,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Aston Villa,astonvilla,10.84,0.0
2019-20,26,Ezri_Konsa Ngoyo_452,2,2,0.06466321449109062,0.07046716756582057,0,43,0.0,248.0,0.0,model_budget,452,Konsa,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Aston Villa,astonvilla,6.47,0.0
2019-20,34,Ezri_Konsa Ngoyo_452,2,2,0.2463615263515913,0.2704486444280239,0,43,6.0,572.0,0.0,model_budget,452,Konsa,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Aston Villa,astonvilla,24.64,0.0
2019-20,26,Mbwana_Samatta_613,4,2,0.5292414426803589,0.6001181602478027,-1,60,2.0,7086.0,0.0,model_budget,613,Samatta,Mbwana,Samatta,Mbwana Samatta,Aston Villa,astonvilla,52.92,0.0
2019-20,37,Mbwana_Samatta_613,4,2,0.3839901089668274,0.42260393500328064,-1,51,1.0,1437.0,0.0,model_budget,613,Samatta,Mbwana,Samatta,Mbwana Samatta,Aston Villa,astonvilla,38.4,0.0
2019-20,29,Marvelous_Nakamba_491,3,2,0.2556150555610657,0.3033249974250793,-1,44,1.0,1962.0,0.0,model_budget,491,Nakamba,Marvelous,Nakamba,Marvelous Nakamba,Aston Villa,astonvilla,25.56,0.0
2019-20,30,Kortney_Hause_25,2,2,0.08768874838714186,0.10157937995180784,0,44,1.0,1831.0,0.0,model_dream,25,Hause,Kortney,Hause,Kortney Hause,Aston Villa,astonvilla,8.77,0.0
2019-20,37,JosÃÂ©_Reina_603,1,2,0.17030842484452713,0.18790579254266532,0,42,2.0,15222.0,0.0,model_dream,603,Reina,José,Reina,José Reina,Aston Villa,astonvilla,17.03,0.0
2019-20,25,JosÃÂ©_Reina_603,1,2,0.1398921085538844,0.15843436400692865,0,45,10.0,3424.0,0.0,transfer_budget,603,Reina,José,Reina,José Reina,Aston Villa,astonvilla,13.99,0.0
2019-20,7,FrÃÂ©dÃÂ©ric_Guilbert_458,2,2,0.09182578596225248,0.10539755194827682,0,44,1.0,5161.0,0.0,transfer_budget,458,Guilbert,Frédéric,Guilbert,Frédéric Guilbert,Aston Villa,astonvilla,9.18,0.0
2019-20,30,ÃÂrjan_Nyland_27,1,2,0.11559422871981755,0.13390532189518967,0,43,2.0,15142.0,0.0,transfer_dream,27,Nyland,Ørjan,Nyland,Ørjan Nyland,Aston Villa,astonvilla,11.56,0.0
