season,round,name,element_type,team,pred,pred_norm,yhat,value,total_points_nextgw,transfers_in_nextgw,starting,type,captain,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,was_home,winning_goals,yellow_cards,opponent_team_strength,opponent_team_weakness,team_weakness,team_strength,opponent_weakness_nextgw,opponent_strength_nextgw,is_home_nextgw,transfers_in,transfers_out,transfers_out_nextgw,totalpoints_prevgw,bps_prevgw,ict_prevgw,opponent_strength_prevgw,opponent_weakness_prevgw,goals_scored_prevgw,matchday,assists_prevgw,key_passes_prevgw,bonus_prevgw,bps_prevgw.1,matchday_nextgw,opponent_team_away_strength_nextgw,opponent_team_home_strength_nextgw,opponent_team_away_weakness_nextgw,opponent_team_home_weakness_nextgw,opponent_team_away_strength_prevgw,opponent_team_home_strength_prevgw,opponent_team_away_weakness_prevgw,opponent_team_home_weakness_prevgw,team_home_strength,team_home_weakness,team_away_strength,team_away_weakness,opponent_team_home_strength,opponent_team_home_weakness,opponent_team_away_strength,opponent_team_away_weakness,hit,player_id,web_name,first_name,second_name,full_name,team_name,jersey_code,probability
2019-20,31,Harry_Kane_338,4,17,,,,108,7.0,98513.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,1.0,10.3,32.0,0.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815428.0,0.0,0.0,0.0,0.0,2.0,66.0,5.0,True,0.0,1.0,1.1666666666666667,1.6666666666666667,1.3225806451612905,1.6129032258064515,1.0,0.967741935483871,False,133061.0,13782.0,14691.0,2.0,5.0,1.6,1.5172413793103448,1.0344827586206895,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.41935483870967744,0.5483870967741935,0.5806451612903226,0.41935483870967744,0.5172413793103449,1.0,0.6206896551724138,0.4137931034482759,0.967741935483871,0.5161290322580645,0.6451612903225806,0.8064516129032258,0.7666666666666667,0.8666666666666667,0.4,0.8,1.0,338,Kane,Harry,Kane,Harry Kane,Tottenham Hotspur,tottenhamhotspur,
2019-20,17,Harry_Kane_338,4,17,,,,109,2.0,73368.0,0,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,1.0,0.0,5.5,15.4,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378160.0,0.0,0.0,0.0,2.0,1.0,27.0,1.0,False,0.0,1.0,1.4375,1.1875,1.4117647058823528,1.8823529411764703,1.4705882352941178,1.8235294117647056,True,123021.0,37112.0,42696.0,16.0,68.0,16.3,1.4,1.6,2.0,6.0,1.0,0.0,3.0,68.0,6.0,1.1764705882352942,0.6470588235294118,1.0,0.4705882352941176,0.6,0.8,0.7333333333333333,0.8666666666666667,1.1176470588235294,0.4117647058823529,0.7647058823529411,1.0,0.75,0.625,0.6875,0.5625,0.0,338,Kane,Harry,Kane,Harry Kane,Tottenham Hotspur,tottenhamhotspur,
2019-20,22,Bamidele_Alli_344,3,17,0.7474023103713989,0.8848847150802612,1.0,87,3.0,24267.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,74.74
2019-20,15,Bamidele_Alli_344,3,17,0.7366191744804382,0.8644248247146606,1.0,85,9.0,385853.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,73.66
2019-20,20,Bamidele_Alli_344,3,17,0.7257113456726074,0.8139222860336304,1.0,89,2.0,71855.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,72.57
2019-20,23,Bamidele_Alli_344,3,17,0.7667854428291321,0.8519969582557678,1.0,86,13.0,17376.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,76.68
2019-20,22,Bamidele_Alli_344,3,17,0.7474023103713989,0.8848847150802612,1.0,87,3.0,24267.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,74.74
2019-20,15,Bamidele_Alli_344,3,17,0.7366191744804382,0.8644248247146606,1.0,85,9.0,385853.0,1,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,73.66
2019-20,20,Bamidele_Alli_344,3,17,0.7257113456726074,0.8139222860336304,1.0,89,2.0,71855.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,72.57
2019-20,25,Bamidele_Alli_344,3,17,0.706696629524231,0.7796002626419067,1.0,85,2.0,22171.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,70.67
2019-20,27,Bamidele_Alli_344,3,17,0.6658651828765869,0.7530298829078674,1.0,84,8.0,25657.0,1,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,66.59
2019-20,15,Bamidele_Alli_344,3,17,,,,85,9.0,385853.0,1,transfer_dream,1.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,2.0,1.0,12.4,44.2,0.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328786.0,0.0,0.0,0.0,1.0,2.0,56.0,9.0,False,0.0,0.0,1.5,1.2142857142857142,1.5333333333333334,1.6666666666666667,1.6,1.4,True,205711.0,4848.0,5837.0,15.0,50.0,16.6,1.2307692307692308,1.3076923076923077,2.0,2.0,0.0,0.0,3.0,50.0,5.0,0.6,0.8,0.7333333333333333,0.8666666666666667,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.9333333333333332,0.4666666666666667,0.7333333333333333,1.0666666666666669,0.9285714285714286,0.5,0.5714285714285714,0.7142857142857143,1.0,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,
2019-20,18,Bamidele_Alli_344,3,17,,,,88,8.0,258315.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,2.0,0.0,0.9,5.8,0.0,90.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999231.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,True,0.0,1.0,1.8235294117647056,1.4705882352941178,1.4444444444444444,1.7777777777777777,1.4444444444444444,1.1666666666666667,True,129261.0,53804.0,73054.0,2.0,10.0,5.0,1.4375,1.1875,0.0,6.0,0.0,0.0,0.0,10.0,3.0,0.5,0.6666666666666666,0.8333333333333334,0.6111111111111112,0.6875,0.75,0.5625,0.625,1.0555555555555556,0.5,0.7222222222222222,0.9444444444444444,0.6470588235294118,0.4705882352941176,1.1764705882352942,1.0,1.0,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,
2019-20,16,Bamidele_Alli_344,3,17,,,,86,2.0,207095.0,1,transfer_dream,0.0,2.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.6,0.0,84.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720355.0,0.0,0.0,0.0,0.0,5.0,15.0,9.0,True,0.0,0.0,1.4,1.6,1.4375,1.875,1.1875,1.4375,False,385853.0,5837.0,28497.0,9.0,29.0,12.4,1.5,1.2142857142857142,1.0,5.0,0.0,0.0,2.0,29.0,6.0,0.6875,0.75,0.5625,0.625,0.5714285714285714,0.9285714285714286,0.7142857142857143,0.5,1.1875,0.4375,0.6875,1.0,0.8,0.8666666666666667,0.6,0.7333333333333333,0.0,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,
2019-20,14,Bamidele_Alli_344,3,17,,,,84,9.0,205711.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,1.0,2.0,16.6,80.6,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121017.0,0.0,0.0,0.0,2.0,3.0,69.0,15.0,True,0.0,0.0,1.2307692307692308,1.3076923076923077,1.5,1.7142857142857142,1.2142857142857142,1.5,False,51188.0,6105.0,4848.0,5.0,20.0,5.2,1.1666666666666667,1.6666666666666667,0.0,5.0,1.0,0.0,0.0,20.0,2.0,0.5714285714285714,0.9285714285714286,0.7142857142857143,0.5,0.5,0.6666666666666666,0.75,0.9166666666666666,1.0,0.5,0.7142857142857143,1.0,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.6153846153846154,1.0,344,Alli,Bamidele,Alli,Bamidele Alli,Tottenham Hotspur,tottenhamhotspur,
2019-20,36,Davinson_SÃÂ¡nchez_333,2,17,0.7010359996335018,0.7947785621635015,1.0,53,5.0,786.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,70.1
2019-20,27,Davinson_SÃÂ¡nchez_333,2,17,0.5767356920851916,0.6964107717364815,1.0,53,1.0,953.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,57.67
2019-20,17,Davinson_SÃÂ¡nchez_333,2,17,0.4487572423310869,0.61284730109193,0.0,53,1.0,1634.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,44.88
2019-20,28,Davinson_SÃÂ¡nchez_333,2,17,0.4202857671567192,0.678524329308908,0.0,53,1.0,632.0,0,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,42.03
2019-20,36,Davinson_SÃÂ¡nchez_333,2,17,0.7010359996335018,0.7947785621635015,1.0,53,5.0,786.0,1,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,70.1
2019-20,27,Davinson_SÃÂ¡nchez_333,2,17,0.5767356920851916,0.6964107717364815,1.0,53,1.0,953.0,1,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,57.67
2019-20,17,Davinson_SÃÂ¡nchez_333,2,17,0.4487572423310869,0.61284730109193,0.0,53,1.0,1634.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,44.88
2019-20,28,Davinson_SÃÂ¡nchez_333,2,17,0.4202857671567192,0.678524329308908,0.0,53,1.0,632.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Sánchez,Davinson,Sánchez,Davinson Sánchez,Tottenham Hotspur,tottenhamhotspur,42.03
2019-20,15,Serge_Aurier_336,2,17,0.4925711458006206,0.5585604883633759,0.0,49,6.0,104441.0,1,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,49.26
2019-20,27,Serge_Aurier_336,2,17,0.5166184927672425,0.6238190009371383,1.0,50,7.0,10869.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,51.66
2019-20,15,Serge_Aurier_336,2,17,0.4925711458006206,0.5585604883633759,0.0,49,6.0,104441.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,49.26
2019-20,13,Serge_Aurier_336,2,17,,,,48,1.0,151072.0,1,transfer_dream,0.0,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,2.0,0.0,6.8,41.4,0.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158569.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,False,0.0,0.0,1.1666666666666667,1.6666666666666667,1.4615384615384617,1.6153846153846154,1.3076923076923077,1.2307692307692308,True,33107.0,9040.0,5422.0,4.0,25.0,5.6,1.0909090909090908,0.7272727272727273,0.0,5.0,0.0,0.0,2.0,25.0,5.0,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.5454545454545454,0.5454545454545454,0.3636363636363637,0.3636363636363637,0.8461538461538461,0.38461538461538464,0.7692307692307693,1.0769230769230769,0.6666666666666666,0.9166666666666666,0.5,0.75,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,6,Serge_Aurier_336,2,17,,,,49,-2.0,140767.0,0,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,2.0,0.0,4.6,10.0,0.0,90.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122511.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0,False,0.0,0.0,1.4,2.0,1.3333333333333333,2.0,1.3333333333333333,2.333333333333333,True,103253.0,11348.0,13237.0,14.0,44.0,8.5,0.75,0.5,0.0,5.0,2.0,0.0,2.0,44.0,5.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.0,1.1666666666666667,0.3333333333333333,0.8333333333333334,1.0,0.6,1.2,0.8,0.8,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,16,Serge_Aurier_336,2,17,,,,50,2.0,104515.0,0,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7,10.2,0.0,79.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422618.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,True,0.0,0.0,1.4,1.6,1.4375,1.875,1.1875,1.4375,False,104441.0,7142.0,16570.0,5.0,28.0,7.1,1.5,1.2142857142857142,0.0,5.0,1.0,0.0,1.0,28.0,6.0,0.6875,0.75,0.5625,0.625,0.5714285714285714,0.9285714285714286,0.7142857142857143,0.5,1.1875,0.4375,0.6875,1.0,0.8,0.8666666666666667,0.6,0.7333333333333333,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,15,Serge_Aurier_336,2,17,,,,49,6.0,104441.0,1,transfer_dream,0.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,2.0,0.0,7.1,29.8,0.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317079.0,0.0,0.0,0.0,1.0,2.0,34.0,5.0,False,0.0,0.0,1.5,1.2142857142857142,1.5333333333333334,1.6666666666666667,1.6,1.4,True,26887.0,16951.0,7142.0,1.0,16.0,5.6,1.2307692307692308,1.3076923076923077,0.0,2.0,0.0,0.0,0.0,16.0,5.0,0.6,0.8,0.7333333333333333,0.8666666666666667,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.9333333333333332,0.4666666666666667,0.7333333333333333,1.0666666666666669,0.9285714285714286,0.5,0.5714285714285714,0.7142857142857143,1.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,37,Serge_Aurier_336,2,17,,,,51,2.0,85802.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.0,0.0,90.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495360.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,True,0.0,0.0,2.0,1.2222222222222223,1.2432432432432432,1.6216216216216215,1.3243243243243243,0.8108108108108109,False,8881.0,56739.0,13595.0,2.0,9.0,1.7,1.4857142857142858,1.6857142857142855,0.0,6.0,0.0,0.0,0.0,9.0,6.0,0.4324324324324325,0.3783783783783784,0.8108108108108109,0.5135135135135135,0.7714285714285715,0.7142857142857143,1.2857142857142858,0.4,0.972972972972973,0.4594594594594595,0.6486486486486487,0.7837837837837838,1.0555555555555556,0.5555555555555556,0.9444444444444444,0.6666666666666666,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,31,Serge_Aurier_336,2,17,,,,49,1.0,70345.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.8,0.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457555.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,True,0.0,0.0,1.1666666666666667,1.6666666666666667,1.3225806451612905,1.6129032258064515,1.0,0.967741935483871,False,103876.0,14159.0,6406.0,5.0,17.0,5.3,1.5172413793103448,1.0344827586206895,0.0,1.0,1.0,0.0,0.0,17.0,3.0,0.41935483870967744,0.5483870967741935,0.5806451612903226,0.41935483870967744,0.5172413793103449,1.0,0.6206896551724138,0.4137931034482759,0.967741935483871,0.5161290322580645,0.6451612903225806,0.8064516129032258,0.7666666666666667,0.8666666666666667,0.4,0.8,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,17,Serge_Aurier_336,2,17,,,,50,1.0,67046.0,0,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.0,0.0,2.3,19.6,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513703.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,False,0.0,0.0,1.4375,1.1875,1.4117647058823528,1.8823529411764703,1.4705882352941178,1.8235294117647056,True,104515.0,16570.0,18408.0,6.0,22.0,1.7,1.4,1.6,0.0,6.0,0.0,0.0,0.0,22.0,6.0,1.1764705882352942,0.6470588235294118,1.0,0.4705882352941176,0.6,0.8,0.7333333333333333,0.8666666666666667,1.1176470588235294,0.4117647058823529,0.7647058823529411,1.0,0.75,0.625,0.6875,0.5625,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,33,Serge_Aurier_336,2,17,,,,50,8.0,63870.0,1,transfer_dream,0.0,0.0,0.0,0.0,0.0,2.0,22.0,1.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6,9.6,0.0,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516876.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,0.0,0.0,1.25,1.71875,1.3333333333333333,1.5757575757575757,1.7878787878787878,0.9696969696969696,False,34279.0,24858.0,8414.0,1.0,17.0,1.7,0.967741935483871,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.42424242424242425,0.5454545454545454,0.9696969696969696,0.8181818181818182,0.41935483870967744,0.5483870967741935,0.5806451612903226,0.41935483870967744,0.9393939393939394,0.4848484848484849,0.6363636363636364,0.8484848484848485,0.5625,0.5,0.6875,1.21875,1.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,18,Serge_Aurier_336,2,17,,,,51,5.0,60338.0,0,transfer_dream,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,2.0,0.0,5.1,29.6,0.0,90.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561620.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,True,0.0,0.0,1.8235294117647056,1.4705882352941178,1.4444444444444444,1.7777777777777777,1.4444444444444444,1.1666666666666667,True,67046.0,18408.0,19662.0,2.0,16.0,2.3,1.4375,1.1875,0.0,6.0,0.0,0.0,0.0,16.0,3.0,0.5,0.6666666666666666,0.8333333333333334,0.6111111111111112,0.6875,0.75,0.5625,0.625,1.0555555555555556,0.5,0.7222222222222222,0.9444444444444444,0.6470588235294118,0.4705882352941176,1.1764705882352942,1.0,1.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,19,Serge_Aurier_336,2,17,,,,51,-1.0,47969.0,0,transfer_dream,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,1.0,0.0,5.2,31.2,0.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609703.0,0.0,0.0,0.0,1.0,2.0,8.0,5.0,True,0.0,0.0,1.1666666666666667,1.4444444444444444,1.4210526315789471,1.7894736842105263,2.0,1.0,False,60338.0,19662.0,18236.0,1.0,18.0,5.1,1.8235294117647056,1.4705882352941178,0.0,3.0,0.0,0.0,0.0,18.0,5.0,0.2631578947368421,0.7368421052631579,0.8421052631578947,1.1578947368421053,1.1764705882352942,0.6470588235294118,1.0,0.4705882352941176,1.1052631578947372,0.5263157894736842,0.6842105263157895,0.8947368421052632,0.6666666666666666,0.6111111111111112,0.5,0.8333333333333334,0.0,336,Aurier,Serge,Aurier,Serge Aurier,Tottenham Hotspur,tottenhamhotspur,
2019-20,17,Toby_Alderweireld_331,2,17,0.4157938421569699,0.5678306887101817,0.0,54,0.0,12385.0,0,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,Alderweireld,Toby,Alderweireld,Toby Alderweireld,Tottenham Hotspur,tottenhamhotspur,41.58
2019-20,7,Toby_Alderweireld_331,2,17,0.4870193833997253,0.7309022009022882,0.0,55,1.0,18015.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,Alderweireld,Toby,Alderweireld,Toby Alderweireld,Tottenham Hotspur,tottenhamhotspur,48.7
2019-20,17,Toby_Alderweireld_331,2,17,0.4157938421569699,0.5678306887101817,0.0,54,0.0,12385.0,0,model_dream,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,Alderweireld,Toby,Alderweireld,Toby Alderweireld,Tottenham Hotspur,tottenhamhotspur,41.58
2019-20,21,Paulo_Gazzaniga_341,1,17,0.16870429249847255,0.24519278275070366,0.0,46,3.0,12165.0,0,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,Gazzaniga,Paulo,Gazzaniga,Paulo Gazzaniga,Tottenham Hotspur,tottenhamhotspur,16.87
2019-20,9,Paulo_Gazzaniga_341,1,17,0.04797119533967521,0.06000140327871624,0.0,44,8.0,10844.0,0,model_budget,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,Gazzaniga,Paulo,Gazzaniga,Paulo Gazzaniga,Tottenham Hotspur,tottenhamhotspur,4.8
