season,round,name,element_type,team,pred,value,total_points_nextgw,transfers_in_nextgw,starting,type,captain,selected,team_name,probability,jersey_code,team_name,probability,jersey_code,player_id,web_name,first_name,second_name,full_name
2019-20,19,Kevin_De Bruyne_215,3,11,3240793.0,103,5.0,315524.0,1,selection_dream,0.0,3240793.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,16,Kevin_De Bruyne_215,3,11,2951894.0,102,1.0,66817.0,1,selection_dream,0.0,2951894.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,17,Kevin_De Bruyne_215,3,11,2925544.0,103,19.0,42445.0,1,selection_dream,0.0,2925544.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,15,Kevin_De Bruyne_215,3,11,2872585.0,102,3.0,85869.0,1,selection_dream,0.0,2872585.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,12,Kevin_De Bruyne_215,3,11,2825502.0,102,2.0,85140.0,1,selection_dream,0.0,2825502.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,13,Kevin_De Bruyne_215,3,11,2821187.0,102,7.0,87013.0,1,selection_dream,0.0,2821187.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,14,Kevin_De Bruyne_215,3,11,2803514.0,102,10.0,107163.0,1,selection_dream,1.0,2803514.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,18,Kevin_De Bruyne_215,3,11,2708340.0,102,4.0,442475.0,1,selection_dream,0.0,2708340.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,11,Kevin_De Bruyne_215,3,11,2640790.0,101,2.0,197239.0,1,selection_dream,0.0,2640790.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,7,Kevin_De Bruyne_215,3,11,2431080.0,98,9.0,412503.0,1,selection_dream,0.0,2431080.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,6,Kevin_De Bruyne_215,3,11,2386410.0,98,17.0,135252.0,1,selection_dream,0.0,2386410.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,5,Kevin_De Bruyne_215,3,11,1914603.0,97,1.0,438722.0,1,selection_dream,0.0,1914603.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,4,Kevin_De Bruyne_215,3,11,1566970.0,96,13.0,373295.0,1,selection_dream,0.0,1566970.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,3,Kevin_De Bruyne_215,3,11,995410.0,95,5.0,510105.0,1,selection_dream,0.0,995410.0,Manchester City,,manchestercity,Manchester City,,manchestercity,215,De Bruyne,Kevin,De Bruyne,Kevin De Bruyne
2019-20,17,Ederson_Santana de Moraes_212,1,11,0.8676400550305077,60,2.0,6420.0,1,model_budget,0.0,,Manchester City,86.76,manchestercity,Manchester City,86.76,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,6,Ederson_Santana de Moraes_212,1,11,0.8503088210659384,61,1.0,72978.0,1,model_budget,0.0,,Manchester City,85.03,manchestercity,Manchester City,85.03,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,37,Ederson_Santana de Moraes_212,1,11,0.8390094826576691,60,2.0,27374.0,1,model_budget,0.0,,Manchester City,83.9,manchestercity,Manchester City,83.9,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,35,Ederson_Santana de Moraes_212,1,11,0.7794234397537761,60,6.0,24166.0,1,model_budget,0.0,,Manchester City,77.94,manchestercity,Manchester City,77.94,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,7,Ederson_Santana de Moraes_212,1,11,0.7055542715804013,61,7.0,17135.0,1,model_budget,0.0,,Manchester City,70.56,manchestercity,Manchester City,70.56,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,34,Ederson_Santana de Moraes_212,1,11,0.5861386045935024,60,3.0,17470.0,1,model_budget,0.0,,Manchester City,58.61,manchestercity,Manchester City,58.61,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,16,Ederson_Santana de Moraes_212,1,11,0.4969951472494134,60,2.0,23966.0,1,model_budget,0.0,,Manchester City,49.7,manchestercity,Manchester City,49.7,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,12,Ederson_Santana de Moraes_212,1,11,0.4775927818967349,61,1.0,50729.0,1,model_budget,0.0,,Manchester City,47.76,manchestercity,Manchester City,47.76,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,10,Ederson_Santana de Moraes_212,1,11,0.42318686011807816,61,6.0,42647.0,1,model_budget,0.0,,Manchester City,42.32,manchestercity,Manchester City,42.32,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,17,Ederson_Santana de Moraes_212,1,11,0.8676400550305077,60,2.0,6420.0,1,model_dream,0.0,,Manchester City,86.76,manchestercity,Manchester City,86.76,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,6,Ederson_Santana de Moraes_212,1,11,0.8503088210659384,61,1.0,72978.0,1,model_dream,0.0,,Manchester City,85.03,manchestercity,Manchester City,85.03,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,37,Ederson_Santana de Moraes_212,1,11,0.8390094826576691,60,2.0,27374.0,1,model_dream,0.0,,Manchester City,83.9,manchestercity,Manchester City,83.9,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,35,Ederson_Santana de Moraes_212,1,11,0.7794234397537761,60,6.0,24166.0,1,model_dream,0.0,,Manchester City,77.94,manchestercity,Manchester City,77.94,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,7,Ederson_Santana de Moraes_212,1,11,0.7055542715804013,61,7.0,17135.0,1,model_dream,0.0,,Manchester City,70.56,manchestercity,Manchester City,70.56,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,11,Ederson_Santana de Moraes_212,1,11,0.6188110006467044,61,9.0,26409.0,0,model_dream,0.0,,Manchester City,61.88,manchestercity,Manchester City,61.88,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,34,Ederson_Santana de Moraes_212,1,11,0.5861386045935024,60,3.0,17470.0,1,model_dream,0.0,,Manchester City,58.61,manchestercity,Manchester City,58.61,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,16,Ederson_Santana de Moraes_212,1,11,0.4969951472494134,60,2.0,23966.0,1,model_dream,0.0,,Manchester City,49.7,manchestercity,Manchester City,49.7,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,12,Ederson_Santana de Moraes_212,1,11,0.4775927818967349,61,1.0,50729.0,1,model_dream,0.0,,Manchester City,47.76,manchestercity,Manchester City,47.76,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,10,Ederson_Santana de Moraes_212,1,11,0.42318686011807816,61,6.0,42647.0,1,model_dream,0.0,,Manchester City,42.32,manchestercity,Manchester City,42.32,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,36,Ederson_Santana de Moraes_212,1,11,,60,6.0,34301.0,0,transfer_dream,0.0,962494.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,37,Ederson_Santana de Moraes_212,1,11,,60,2.0,27374.0,0,transfer_dream,0.0,993758.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,12,Ederson_Santana de Moraes_212,1,11,1510598.0,61,1.0,50729.0,1,selection_dream,0.0,1510598.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,10,Ederson_Santana de Moraes_212,1,11,1508794.0,61,6.0,42647.0,1,selection_dream,0.0,1508794.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,7,Ederson_Santana de Moraes_212,1,11,1507919.0,61,7.0,17135.0,1,selection_dream,0.0,1507919.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,11,Ederson_Santana de Moraes_212,1,11,1499826.0,61,9.0,26409.0,1,selection_dream,0.0,1499826.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,9,Ederson_Santana de Moraes_212,1,11,1482823.0,61,0.0,40520.0,1,selection_dream,0.0,1482823.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,6,Ederson_Santana de Moraes_212,1,11,1473362.0,61,1.0,72978.0,1,selection_dream,0.0,1473362.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,8,Ederson_Santana de Moraes_212,1,11,1470015.0,61,4.0,46811.0,1,selection_dream,0.0,1470015.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,4,Ederson_Santana de Moraes_212,1,11,1436012.0,61,3.0,55218.0,1,selection_dream,0.0,1436012.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,5,Ederson_Santana de Moraes_212,1,11,1434805.0,61,6.0,74003.0,1,selection_dream,0.0,1434805.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,17,Ederson_Santana de Moraes_212,1,11,1104791.0,60,2.0,6420.0,0,selection_dream,0.0,1104791.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,16,Ederson_Santana de Moraes_212,1,11,1101981.0,60,2.0,23966.0,0,selection_dream,0.0,1101981.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,11,Ederson_Santana de Moraes_212,1,11,1510598.0,61,1.0,50729.0,1,selection_dream,0.0,1510598.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,9,Ederson_Santana de Moraes_212,1,11,1508794.0,61,6.0,42647.0,1,selection_dream,0.0,1508794.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,6,Ederson_Santana de Moraes_212,1,11,1507919.0,61,7.0,17135.0,1,selection_dream,0.0,1507919.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,10,Ederson_Santana de Moraes_212,1,11,1499826.0,61,9.0,26409.0,1,selection_dream,0.0,1499826.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,8,Ederson_Santana de Moraes_212,1,11,1482823.0,61,0.0,40520.0,1,selection_dream,0.0,1482823.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,5,Ederson_Santana de Moraes_212,1,11,1473362.0,61,1.0,72978.0,1,selection_dream,0.0,1473362.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,7,Ederson_Santana de Moraes_212,1,11,1470015.0,61,4.0,46811.0,1,selection_dream,0.0,1470015.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,3,Ederson_Santana de Moraes_212,1,11,1436012.0,61,3.0,55218.0,1,selection_dream,0.0,1436012.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,4,Ederson_Santana de Moraes_212,1,11,1434805.0,61,6.0,74003.0,1,selection_dream,0.0,1434805.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,16,Ederson_Santana de Moraes_212,1,11,1104791.0,60,2.0,6420.0,0,selection_dream,0.0,1104791.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,15,Ederson_Santana de Moraes_212,1,11,1101981.0,60,2.0,23966.0,0,selection_dream,0.0,1101981.0,Manchester City,,manchestercity,Manchester City,,manchestercity,212,Ederson,Ederson,Santana de Moraes,Ederson Santana de Moraes
2019-20,6,Oleksandr_Zinchenko_206,2,11,0.8554567211996356,55,1.0,188545.0,1,model_budget,0.0,,Manchester City,85.55,manchestercity,Manchester City,85.55,manchestercity,206,Zinchenko,Oleksandr,Zinchenko,Oleksandr Zinchenko
2019-20,6,Oleksandr_Zinchenko_206,2,11,0.8554567211996356,55,1.0,188545.0,1,model_dream,0.0,,Manchester City,85.55,manchestercity,Manchester City,85.55,manchestercity,206,Zinchenko,Oleksandr,Zinchenko,Oleksandr Zinchenko
2019-20,37,Oleksandr_Zinchenko_206,2,11,0.7479960511220529,52,1.0,3566.0,0,model_dream,0.0,,Manchester City,74.8,manchestercity,Manchester City,74.8,manchestercity,206,Zinchenko,Oleksandr,Zinchenko,Oleksandr Zinchenko
2019-20,12,Gabriel Fernando_de Jesus_211,4,11,0.8238702416419983,95,1.0,17840.0,1,model_budget,0.0,,Manchester City,82.39,manchestercity,Manchester City,82.39,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,23,Gabriel Fernando_de Jesus_211,4,11,0.7905515432357788,95,10.0,70196.0,1,model_budget,0.0,,Manchester City,79.06,manchestercity,Manchester City,79.06,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,37,Gabriel Fernando_de Jesus_211,4,11,0.7858549356460571,97,8.0,179675.0,1,model_budget,0.0,,Manchester City,78.59,manchestercity,Manchester City,78.59,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,36,Gabriel Fernando_de Jesus_211,4,11,0.7586546540260315,96,14.0,60978.0,1,model_budget,0.0,,Manchester City,75.87,manchestercity,Manchester City,75.87,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,11,Gabriel Fernando_de Jesus_211,4,11,0.8317459225654602,95,5.0,11859.0,1,model_dream,0.0,,Manchester City,83.17,manchestercity,Manchester City,83.17,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,12,Gabriel Fernando_de Jesus_211,4,11,0.8238702416419983,95,1.0,17840.0,1,model_dream,0.0,,Manchester City,82.39,manchestercity,Manchester City,82.39,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,23,Gabriel Fernando_de Jesus_211,4,11,0.7905515432357788,95,10.0,70196.0,1,model_dream,0.0,,Manchester City,79.06,manchestercity,Manchester City,79.06,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,38,Gabriel Fernando_de Jesus_211,4,11,0.7879493236541748,98,2.0,71033.0,1,model_dream,0.0,,Manchester City,78.79,manchestercity,Manchester City,78.79,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,37,Gabriel Fernando_de Jesus_211,4,11,0.7858549356460571,97,8.0,179675.0,1,model_dream,0.0,,Manchester City,78.59,manchestercity,Manchester City,78.59,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,17,Gabriel Fernando_de Jesus_211,4,11,0.7764590978622437,96,2.0,64091.0,1,model_dream,0.0,,Manchester City,77.65,manchestercity,Manchester City,77.65,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,36,Gabriel Fernando_de Jesus_211,4,11,0.7586546540260315,96,14.0,60978.0,1,model_dream,0.0,,Manchester City,75.87,manchestercity,Manchester City,75.87,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,35,Gabriel Fernando_de Jesus_211,4,11,0.7178787589073181,96,8.0,28666.0,1,model_dream,0.0,,Manchester City,71.79,manchestercity,Manchester City,71.79,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,37,Gabriel Fernando_de Jesus_211,4,11,,97,8.0,179675.0,1,transfer_dream,0.0,360165.0,Manchester City,,manchestercity,Manchester City,,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,39,Gabriel Fernando_de Jesus_211,4,11,,98,8.0,95836.0,1,transfer_dream,0.0,590579.0,Manchester City,,manchestercity,Manchester City,,manchestercity,211,Jesus,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus
2019-20,5,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,0.8151277303695679,79,6.0,36681.0,1,model_budget,0.0,,Manchester City,81.51,manchestercity,Manchester City,81.51,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,11,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,0.7155443429946899,79,3.0,42641.0,1,model_budget,0.0,,Manchester City,71.55,manchestercity,Manchester City,71.55,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,5,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,0.8151277303695679,79,6.0,36681.0,1,model_dream,0.0,,Manchester City,81.51,manchestercity,Manchester City,81.51,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,11,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,0.7155443429946899,79,3.0,42641.0,1,model_dream,0.0,,Manchester City,71.55,manchestercity,Manchester City,71.55,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,39,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,0.6675212979316711,76,1.0,5919.0,0,model_dream,0.0,,Manchester City,66.75,manchestercity,Manchester City,66.75,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,8,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,,78,1.0,214143.0,1,transfer_dream,0.0,784842.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,10,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,1041656.0,79,6.0,61125.0,0,selection_dream,0.0,1041656.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,11,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,1009503.0,79,3.0,42641.0,0,selection_dream,0.0,1009503.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,9,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,993928.0,79,1.0,139826.0,1,selection_dream,0.0,993928.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,9,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,1041656.0,79,6.0,61125.0,0,selection_dream,0.0,1041656.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,10,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,1009503.0,79,3.0,42641.0,0,selection_dream,0.0,1009503.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,8,Bernardo Mota_Veiga de Carvalho e Silva_218,3,11,993928.0,79,1.0,139826.0,1,selection_dream,0.0,993928.0,Manchester City,,manchestercity,Manchester City,,manchestercity,218,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva
2019-20,24,Riyad_Mahrez_217,3,11,0.7807050943374634,84,1.0,308158.0,1,model_budget,0.0,,Manchester City,78.07,manchestercity,Manchester City,78.07,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,24,Riyad_Mahrez_217,3,11,0.7807050943374634,84,1.0,308158.0,1,model_budget,0.0,,Manchester City,78.07,manchestercity,Manchester City,78.07,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,9,Riyad_Mahrez_217,3,11,0.7664885520935059,85,1.0,441634.0,1,model_budget,0.0,,Manchester City,76.65,manchestercity,Manchester City,76.65,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,23,Riyad_Mahrez_217,3,11,0.7518156170845032,83,17.0,67151.0,1,model_budget,0.0,,Manchester City,75.18,manchestercity,Manchester City,75.18,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,37,Riyad_Mahrez_217,3,11,0.8142120838165283,86,1.0,48826.0,1,model_dream,0.0,,Manchester City,81.42,manchestercity,Manchester City,81.42,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,24,Riyad_Mahrez_217,3,11,0.7807050943374634,84,1.0,308158.0,1,model_dream,0.0,,Manchester City,78.07,manchestercity,Manchester City,78.07,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,9,Riyad_Mahrez_217,3,11,0.7664885520935059,85,1.0,441634.0,1,model_dream,0.0,,Manchester City,76.65,manchestercity,Manchester City,76.65,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,20,Riyad_Mahrez_217,3,11,0.7634078860282898,83,1.0,85512.0,1,model_dream,0.0,,Manchester City,76.34,manchestercity,Manchester City,76.34,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,23,Riyad_Mahrez_217,3,11,0.7518156170845032,83,17.0,67151.0,1,model_dream,0.0,,Manchester City,75.18,manchestercity,Manchester City,75.18,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,9,Riyad_Mahrez_217,3,11,,85,1.0,441634.0,1,transfer_dream,1.0,198488.0,Manchester City,,manchestercity,Manchester City,,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,24,Riyad_Mahrez_217,3,11,,84,1.0,308158.0,1,transfer_dream,0.0,392304.0,Manchester City,,manchestercity,Manchester City,,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,39,Riyad_Mahrez_217,3,11,,86,9.0,58600.0,0,transfer_dream,0.0,786145.0,Manchester City,,manchestercity,Manchester City,,manchestercity,217,Mahrez,Riyad,Mahrez,Riyad Mahrez
2019-20,11,David_Silva_219,3,11,0.7142393589019775,76,9.0,138831.0,1,model_budget,0.0,,Manchester City,71.42,manchestercity,Manchester City,71.42,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,36,David_Silva_219,3,11,0.6785612106323242,73,1.0,35386.0,1,model_budget,0.0,,Manchester City,67.86,manchestercity,Manchester City,67.86,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,17,David_Silva_219,3,11,0.7532156705856323,76,2.0,74271.0,1,model_dream,0.0,,Manchester City,75.32,manchestercity,Manchester City,75.32,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,7,David_Silva_219,3,11,0.7338386774063109,75,11.0,67924.0,1,model_dream,0.0,,Manchester City,73.38,manchestercity,Manchester City,73.38,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,11,David_Silva_219,3,11,0.7142393589019775,76,9.0,138831.0,1,model_dream,0.0,,Manchester City,71.42,manchestercity,Manchester City,71.42,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,36,David_Silva_219,3,11,0.6785612106323242,73,1.0,35386.0,0,model_dream,0.0,,Manchester City,67.86,manchestercity,Manchester City,67.86,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,6,David_Silva_219,3,11,,74,1.0,241437.0,1,transfer_dream,0.0,345449.0,Manchester City,,manchestercity,Manchester City,,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,12,David_Silva_219,3,11,,76,1.0,149228.0,1,transfer_dream,0.0,829755.0,Manchester City,,manchestercity,Manchester City,,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,11,David_Silva_219,3,11,,76,9.0,138831.0,1,transfer_dream,0.0,699287.0,Manchester City,,manchestercity,Manchester City,,manchestercity,219,David Silva,David,Silva,David Silva
2019-20,24,JoÃÂ£o Pedro Cavaco_Cancelo_518,2,11,0.6294354087177997,52,1.0,2041.0,1,model_budget,0.0,,Manchester City,62.94,manchestercity,Manchester City,62.94,manchestercity,518,Cancelo,João Pedro Cavaco,Cancelo,João Pedro Cavaco Cancelo
2019-20,24,JoÃÂ£o Pedro Cavaco_Cancelo_518,2,11,0.6294354087177997,52,1.0,2041.0,1,model_dream,0.0,,Manchester City,62.94,manchestercity,Manchester City,62.94,manchestercity,518,Cancelo,João Pedro Cavaco,Cancelo,João Pedro Cavaco Cancelo
2019-20,11,JoÃÂ£o Pedro Cavaco_Cancelo_518,2,11,0.537104938341837,53,6.0,24362.0,0,model_dream,0.0,,Manchester City,53.71,manchestercity,Manchester City,53.71,manchestercity,518,Cancelo,João Pedro Cavaco,Cancelo,João Pedro Cavaco Cancelo
2019-20,39,Phil_Foden_220,3,11,0.6011943221092224,55,1.0,49698.0,1,model_budget,0.0,,Manchester City,60.12,manchestercity,Manchester City,60.12,manchestercity,220,Foden,Phil,Foden,Phil Foden
